Discovery Date,File Name,IP Address,ASN,ASN Name,MD5
2012-12-14,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,3939b06ec25f53f1ec918ee64b54a382
2012-12-14,www.baixa5midia.com/download/arquivo_f.exe,94{.}23{.}76{.}195,FR,16276,OVH OVH Systems,3443033ca9121dd7b4de6c55b05a88e2
2012-12-14,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-14,iwhuwugy.ru/keybex3.exe,77{.}121{.}46{.}3,UA,34865,VOLIA-CRIMEA VOLIA-CRIMEA,01896721e5ce20c4b06b8d3b8a366a29
2012-12-14,66.7.196.85/Jpg.gif,66{.}7{.}196{.}85,US,33182,"DIMENOC - HostDime.com, Inc.",8acda9c59dd778b7701fc6ad8d3329f9
2012-12-14,ruyambayankuaforu.com/8X6kHSsH/Sioo5Js.exe,89{.}19{.}24{.}107,TR,34619,CIZGI Cizgi Telekomunikasyon Hizmetleri Sanayi Ve Ticaret Limited Sirketi,841045f2d468601567210be7b5bd8224
2012-12-14,iwhuwugy.ru/keybex3.exe,77{.}121{.}46{.}3,UA,34865,VOLIA-CRIMEA VOLIA-CRIMEA,f59fec0f62cd3b5737482f35b7a1d857
2012-12-14,academicjourneytosuccess.org/958VM.exe,108{.}175{.}151{.}4,US,21788,NOC - Network Operations Center Inc.,2033c27c9a749f76716b22967a7476f0
2012-12-14,s.winggo.co.kr/tabsync/tabsync.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,7ce51953176348f3d233aacd5485e9da
2012-12-14,kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-14,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,0475bade80f3f461692c1356ad809aeb
2012-12-14,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}244{.}128,BR,16509,"AMAZON-02 - Amazon.com, Inc.",220ddb376868e9c09ab44f12b6f7a354
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,08561b0de8f81afd53ca6581bb42acbc
2012-12-14,,208{.}93{.}141{.}190,US,46281,COTEN-ASN - Cotendo Inc.,915179a9bbdc7b3c6ba3533c4ae9c434
2012-12-14,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,72c148954e90b02848a38fead23f13c1
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-14,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-14,dlfr.pctuto.com/download/pctuto_1011.exe,46{.}105{.}174{.}27,FR,16276,OVH OVH Systems,3c07d4db52e25e7fb66f7314650bfda7
2012-12-14,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}10,KR,38661,HCLC-AS-KR HCLC,bde00da864ae551da18b90db5a878f8c
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-14,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-14,download.pureftpd.org/misc/rpclibc.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,1815aa5f1a2ecbdeaad7f22e829fe0f7
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia02.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,a748979df66e15cebde1524e80b48d0b
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-14,download.pureftpd.org/misc/blop.scr,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a69a1b62c051dfddf63e344ceeb624a5
2012-12-14,tokoyuki.com/NddnokGn/0S5nXM.exe,50{.}22{.}107{.}63,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,841045f2d468601567210be7b5bd8224
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-14,dw7.uptodown.com/ic/counter-strike-online-en-win-setup.exe,37{.}59{.}5{.}142,FR,16276,OVH OVH Systems,d719286acfad554b44a80a31670af951
2012-12-14,wt1.97sky.cn/maxtocode.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,ca2b46f4d77bec05e3760b191e1557c5
2012-12-14,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",55f3728a45eba88e5c2323c7b909d8b6
2012-12-14,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,03e052a4329b47467c296b92cc27c428
2012-12-14,www.agrariabroker.com.ar/VwBK4pSj/Dyxbmi.exe,199{.}180{.}252{.}22,US,53841,RAMHOST - RAM Host,b7012243f165d927ebad41ec7da461e5
2012-12-14,orgersdulersteens.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,9c1da59853b77c037b49a0f2dbb388ff
2012-12-14,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,6351833011355a46279b067aa3a3c5a6
2012-12-14,www.gavassa.com/sitionuevo/juegos/Bombermania.exe,74{.}53{.}27{.}98,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",471d39a51a79f342033c5b0636c244dc
2012-12-14,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-13,adcock-com.win26.wadns.net/ZPiFex.exe,41{.}185{.}12{.}60,ZA,36943,webafrica,5c41162899140fb6012bc344b32f8eb1
2012-12-13,mytightride.info/exa95ip.exe,97{.}74{.}144{.}118,US,26496,"PAH-INC - GoDaddy.com, Inc.",e72ec62fc47f54c903c0629ebfee3ca4
2012-12-13,fotoimagendigital.com.ar/W8b.exe,190{.}228{.}129{.}25,AR,7303,Telecom Argentina S.A.,e72ec62fc47f54c903c0629ebfee3ca4
2012-12-13,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,58d0d034d27266676df0eb31ac067cc6
2012-12-13,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-13,ftp.deerhuntsalberta.com/QzBdtpc.exe,216{.}119{.}69{.}97,US,14992,CRYSTALTECH - CrystalTech Web Hosting Inc.,ebd0ebdfa29ebf458a9f115ebb7d6275
2012-12-13,cancunie.com/PGLtvY.exe,50{.}21{.}189{.}180,US,8560,ONEANDONE-AS 1&1 Internet AG,2cff67a1bb5cf47e519026dee4393e94
2012-12-13,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,870501b2d0d8873acd9e92b0fa15d954
2012-12-13,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,4b36b3cd62957bf46917e9184cdebd88
2012-12-13,,208{.}93{.}141{.}190,US,46281,COTEN-ASN - Cotendo Inc.,915179a9bbdc7b3c6ba3533c4ae9c434
2012-12-13,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,1b3d27ac58aca53ef76ec7a72becc48b
2012-12-13,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,ca240487fae3ece88403ebe47363ea64
2012-12-13,kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-13,dlfr.pctuto.com/download/pctuto_1011.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,3c07d4db52e25e7fb66f7314650bfda7
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,33dd641e5c2eb345c9f824321f785cee
2012-12-13,download.addiplus.com/cs25/wiselook.exe,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,2bfcb5cd361dd0126fe4e525bdb00510
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,7e714657e28bf4a393d58fb368c68769
2012-12-13,download.pureftpd.org/misc/rpclibc.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,1815aa5f1a2ecbdeaad7f22e829fe0f7
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
2012-12-13,66.7.196.85/Jpg.gif,66{.}7{.}196{.}85,US,33182,"DIMENOC - HostDime.com, Inc.",8acda9c59dd778b7701fc6ad8d3329f9
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,c05c77a98f2e35c8e05e84cd74b7c3c1
2012-12-13,download.pureftpd.org/misc/blop.scr,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a69a1b62c051dfddf63e344ceeb624a5
2012-12-13,troyephriam.com/GwN9.exe,142{.}4{.}16{.}115,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,72d86e6d01611674cf4607dee66ab676
2012-12-13,82.165.140.66/m2.exe,82{.}165{.}140{.}66,DE,8560,ONEANDONE-AS 1&1 Internet AG,ab11db4c14c510b49fcfbb9df647e1eb
2012-12-13,ld2.download-guru.com/index.php?s=&,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,9267ea3d91deb98afbfc8d567685af32
2012-12-13,dw7.uptodown.com/ic/counter-strike-online-en-win-setup.exe,37{.}59{.}5{.}142,FR,16276,OVH OVH Systems,d719286acfad554b44a80a31670af951
2012-12-13,wt1.97sky.cn/maxtocode.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,ca2b46f4d77bec05e3760b191e1557c5
2012-12-13,academicjourneytosuccess.org/958VM.exe,108{.}175{.}151{.}4,US,21788,NOC - Network Operations Center Inc.,0f76ea534ab63b7704a8bd91f7cff33f
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,f9ba8726d416897885dae2f4dfa12fcc
2012-12-13,fetoxserv4359.com/sev1.exe,46{.}249{.}58{.}133,NL,50673,SERVERIUS-AS Serverius Holding B.V.,343ca6028fdb9c46c6d7320ee9360011
2012-12-13,www.gavassa.com/sitionuevo/juegos/Bombermania.exe,74{.}53{.}27{.}98,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",471d39a51a79f342033c5b0636c244dc
2012-12-13,academicjourneytosuccess.org/958VM.exe,108{.}175{.}151{.}4,US,21788,NOC - Network Operations Center Inc.,ebd0ebdfa29ebf458a9f115ebb7d6275
2012-12-13,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",2103a0d26993cf9067807be258904cfe
2012-12-13,fetoxserv4359.com/st77793.exe,46{.}249{.}58{.}133,NL,50673,SERVERIUS-AS Serverius Holding B.V.,c8786bec799e4ccc3c9a2327fc69dd82
2012-12-13,xz.hanggamtw.com/panghu/tw1123xx.txt,210{.}56{.}60{.}17,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,3ea43c07b71f258df8508bc5fbb94fdc
2012-12-13,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,3e6a77e678a348d40c587b72805ee372
2012-12-13,play.polevara.com/xpRim.exe,178{.}20{.}153{.}1,UA,42331,FREEHOST PE Freehost,dc51190d455ecbec13369843e85bd505
2012-12-13,ftp.deerhuntsalberta.com/QzBdtpc.exe,216{.}119{.}69{.}97,US,14992,CRYSTALTECH - CrystalTech Web Hosting Inc.,2747caf5532943cae79a57f87f0ed8ea
2012-12-13,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,ca240487fae3ece88403ebe47363ea64
2012-12-13,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-13,ftp.wildalbertahunts.com/7XVeu.exe,67{.}199{.}54{.}239,US,14992,CRYSTALTECH - CrystalTech Web Hosting Inc.,944d5ff084670b7b141e80a6561093c7
2012-12-13,cancunie.com/PGLtvY.exe,50{.}21{.}189{.}180,US,8560,ONEANDONE-AS 1&1 Internet AG,2ec06b77d59c229cc845fe8a422bb014
2012-12-13,s396926870.onlinehome.fr/ePn1ES.exe,82{.}165{.}203{.}26,DE,8560,ONEANDONE-AS 1&1 Internet AG,072747453beca880b37faeb40bd02246
2012-12-13,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,58d0d034d27266676df0eb31ac067cc6
2012-12-13,derjismutik.info/a041212a/1/f/2.exe,85{.}143{.}166{.}135,RU,56534,"PIRIX-INET-AS PIRIX, ltd",ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-13,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,4cb01537db23ae1dd2ea3b0b543669e2
2012-12-13,,23{.}21{.}161{.}223,US,14618,"AMAZON-AES - Amazon.com, Inc.",20c626af9513412c6b4c323a2d22327b
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,08561b0de8f81afd53ca6581bb42acbc
2012-12-13,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}9,KR,38661,HCLC-AS-KR HCLC,2e47e9ef9c4bcb6c6f6794d7945c7110
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia07.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,3dbcd7ae7ca08ff8ebafbb1cece9bbdd
2012-12-13,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-13,,210{.}112{.}10{.}185,KR,9848,GNGAS Enterprise Networks,84ee30ccb73080e27b2c776632bd92a5
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia08.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,9eb9951472953b475de786377f5697a3
2012-12-13,188.93.211.215/clubg.exe,188{.}93{.}211{.}215,RU,49352,LOGOL-AS LTD Hosting Service,7c51171f8ab5bf17430fcf9597cbafbc
2012-12-13,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-13,download.pureftpd.org/misc/msblast.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,5ae700c1dffb00cef492844a4db6cd69
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia06.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,c49fbf508427515ab7faad9d60c45058
2012-12-13,82.165.140.66/m1.exe,82{.}165{.}140{.}66,DE,8560,ONEANDONE-AS 1&1 Internet AG,1899850ed18646af4ea850859ed94821
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-13,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,091cd7fcf036b8fc6dbec9484ba62938
2012-12-13,troyephriam.com/GwN9.exe,142{.}4{.}16{.}115,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,db10f2ca92290d5a16c4659ebd2a7b8f
2012-12-13,absolutefitnessuk.co.uk/wp-content/uploads/mine.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,357598eab681686e2a5d7d0bb4875e8d
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-13,empuriaonline24.com/iJZWa.exe,212{.}224{.}124{.}186,DE,44066,DE-FIRSTCOLO First Colo GmbH,944d5ff084670b7b141e80a6561093c7
2012-12-13,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,67fd0c68ee28f284ec1118ebe9a10428
2012-12-13,academicjourneytosuccess.org/958VM.exe,108{.}175{.}151{.}4,US,21788,NOC - Network Operations Center Inc.,2747caf5532943cae79a57f87f0ed8ea
2012-12-13,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,210{.}56{.}60{.}17,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,3ea43c07b71f258df8508bc5fbb94fdc
2012-12-13,fetoxserv4359.com/st77793.exe,46{.}249{.}58{.}133,NL,50673,SERVERIUS-AS Serverius Holding B.V.,69391d99ab65fa8a7d7c1c6dc55ee224
2012-12-13,www.kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-13,accesxprive.com/HKv9.exe,87{.}98{.}145{.}69,FR,16276,OVH OVH Systems,ee0be125b76a39b0d662d50288224416
2012-12-13,mytightride.info/exa95ip.exe,97{.}74{.}144{.}118,US,26496,"PAH-INC - GoDaddy.com, Inc.",944d5ff084670b7b141e80a6561093c7
2012-12-13,fotoimagendigital.com.ar/W8b.exe,190{.}228{.}129{.}25,AR,7303,Telecom Argentina S.A.,944d5ff084670b7b141e80a6561093c7
2012-12-13,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,5474d58e5435b1f7133357a44ae0d112
2012-12-13,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-13,ftp.deerhuntsalberta.com/QzBdtpc.exe,216{.}119{.}69{.}97,US,14992,CRYSTALTECH - CrystalTech Web Hosting Inc.,ea0e89dfd201caebe4c42351757c77b0
2012-12-13,awas34.com/wqiufvn483.txt,92{.}63{.}103{.}53,RU,29182,ISPSYSTEM-AS ISPsystem Autonomous System,ff5f5bc2340a93642e0ca8d336255139
2012-12-13,s.winggo.co.kr/tabsync/tabsync.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,7ce51953176348f3d233aacd5485e9da
2012-12-13,ftp.wildalbertahunts.com/7XVeu.exe,67{.}199{.}54{.}239,US,14992,CRYSTALTECH - CrystalTech Web Hosting Inc.,e72ec62fc47f54c903c0629ebfee3ca4
2012-12-13,,209{.}237{.}150{.}20,US,36476,"WEB-COM-ASN1 - Web.com, Inc.",9272d1f8a893d5466799f970e64f7c7e
2012-12-13,simanltda.net/ETCoW.exe,72{.}29{.}94{.}41,US,33182,"DIMENOC---HOSTDIME - HostDime.com, Inc.",f727c948dd581498b4041bed714da380
2012-12-13,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,a7eeb14609f66e187d9d1d5e0c6561d3
2012-12-13,dlfr.pctuto.com/download/pctuto385.exe,46{.}105{.}174{.}29,FR,16276,OVH OVH Systems,2bf58c0e56fd6a4619ad1a5d5c7960dc
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-13,,23{.}21{.}161{.}223,US,14618,"AMAZON-AES - Amazon.com, Inc.",3b55d77de63fa810f6dc77b5f9a120ae
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,0d7a5779ff0282f0a3f7932cfeacc4a6
2012-12-13,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}9,KR,38661,HCLC-AS-KR HCLC,bde00da864ae551da18b90db5a878f8c
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-13,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-13,,210{.}112{.}3{.}91,KR,9848,GNGAS Enterprise Networks,85ea047efbfe1b352032fc3b4dc62590
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia02.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,a748979df66e15cebde1524e80b48d0b
2012-12-13,50.63.67.163/HDuHzmVV.exe,50{.}63{.}67{.}163,US,26496,"AS-26496-GO-DADDY-COM-LLC - GoDaddy.com, LLC",e6fbd7245fd2ccce1c6f019fe3d235b9
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-13,download.pureftpd.org/misc/fake-WormRemover1.5.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a66fe0c4aa042b35219a424496e7c650
2012-12-13,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia09.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,fc531874e4a68a1d88e8e6bf483b1c42
2012-12-13,82.165.140.66/fd.exe,82{.}165{.}140{.}66,DE,8560,ONEANDONE-AS 1&1 Internet AG,33de7059c19e16dc695d5fbaec5e1663
2012-12-13,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-13,,46{.}105{.}98{.}193,FR,16276,OVH OVH Systems,97fe6ede04e8eef4055bee376c4f8df5
2012-12-13,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-13,absolutefitnessuk.co.uk/wp-content/uploads/true.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,370f5ab7286b51dc4ae7cf1e1e704d92
2012-12-13,ld2.download-guru.com/index.php?s=K-LiteCodecPackStandard,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bd4cbf11f33381f20dde3bf84f2dae3b
2012-12-13,empuriaonline24.com/iJZWa.exe,212{.}224{.}124{.}186,DE,44066,DE-FIRSTCOLO First Colo GmbH,e72ec62fc47f54c903c0629ebfee3ca4
2012-12-13,www.coordinaciondeseguridad.chiapas.gob.mx/Etjj.exe,189{.}203{.}200{.}133,MX,594,"LVLT594-598 - Level 3 Communications, Inc.",f727c948dd581498b4041bed714da380
2012-12-13,academicjourneytosuccess.org/958VM.exe,108{.}175{.}151{.}4,US,21788,NOC - Network Operations Center Inc.,ea0e89dfd201caebe4c42351757c77b0
2012-12-13,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",112468832f76fab114e72ea9fc1ee191
2012-12-13,fetoxserv4359.com/sev1.exe,46{.}249{.}58{.}133,NL,50673,SERVERIUS-AS Serverius Holding B.V.,a111babe879975bc8f4fe71a67accf00
2012-12-13,www.sofontes.com.br/down/A/AmazoneBT.zip,216{.}40{.}219{.}194,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",92747c6223e977106717b74493dcfa45
2012-12-12,,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,84ee30ccb73080e27b2c776632bd92a5
2012-12-12,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,a9e1dd558186898a43145b30ccac9008
2012-12-12,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-12,www.bigspeedpro.com/mirror/iminent/IminentSetup.exe,78{.}138{.}127{.}130,DE,25074,MESH-AS MESH GmbH,da824109369836bbd119ab499189c884
2012-12-12,download.pureftpd.org/misc/msblast.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,5ae700c1dffb00cef492844a4db6cd69
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-12,load-server.pro/mp3muzik.exe,78{.}108{.}84{.}20,RU,43362,MAJORDOMO MAJORDOMO LLC,b2ab1ec0cc76a978a8f4a78ed7c2db06
2012-12-12,,97{.}74{.}177{.}64,US,26496,"PAH-INC - GoDaddy.com, Inc.",673329bdd3d507f6fbe5f5998f15e3b8
2012-12-12,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,091cd7fcf036b8fc6dbec9484ba62938
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-12,,77{.}72{.}133{.}69,DE,197252,COLOBRIDGE-AS Colobridge gmbh,717521a087ae8df562f3eb6d2275b9ad
2012-12-12,www.kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-12,e-greatworld.com/dag-christine/download/ottawa1.exe,216{.}92{.}85{.}165,US,7859,PAIR-NETWORKS - pair Networks,b175630b6c5eb7ea32e405244faa26da
2012-12-12,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
